Đường Bàu Tràm 2,16.0323191,108.2115145
Đường Phan Văn Trị,16.0177946,108.2092545
Đường Tiên Sơn 5,16.0339425,108.219098
Đường Hoàng Thúc Trâm,16.0439495,108.2138378
Đường Mỹ An 6,16.048144,108.2358263
Đường Bình Hoà 2,16.0260176,108.2133113
Đường Nguyễn Khánh Toàn,16.0366007,108.2154137
Kiệt 195 Núi Thành,16.045765,108.222178
Đường Lý Nhân Tông,16.0356237,108.2104035
Kiệt 267 Núi Thành,16.0435925,108.2223328
Kiệt 318 Núi Thành,16.0417502,108.2216654
Đường Bình Thái 3,16.0149404,108.2038297
Đường Hưng Hóa 2,16.0333723,108.2168705
Đường Lê Văn Đức,16.0287454,108.2212161
Đường Lê Bá Trinh,16.0436101,108.2189014
Đường Đoàn Quý Phi,16.0296234,108.2201559
Đường Lý Tế Xuyên,16.0201898,108.2089265
Đường Lưu Trọng Lư,16.031511,108.2301563
Đường Nguyễn Xuân Nhĩ,16.0301777,108.2265591
Đường Hóa Sơn 6,16.0301793,108.2283089
Đường Dương Quảng Hàm,16.0326091,108.2141735
Đường Đội Cung,16.021366,108.2083471
Kiệt 374 Núi Thành,16.0396565,108.2219143
Đường Hoàng Dư Khương,16.0274263,108.2132971
Đường Bình Hòa 11,16.0214932,108.2157021
Kiệt 235 Tiểu La,16.0439412,108.2140797
Đường Phạm Trọng Tuệ,16.0334473,108.2214678
Kiệt 03 Phan Thành Tài,16.0526954,108.2215785
Đường Hóa Sơn 2,16.0310884,108.2273865
Đường Lương Văn Can,16.022232,108.2108753
Đường Trưng Nhị,16.0448274,108.2114002
Đường Hưng Hóa 1,16.0329881,108.2177328
Đường Nguyễn Dữ,16.0325872,108.207843
Đường Nguyễn Đổng Chi,16.037951,108.2175977
Đường Tiên Sơn 2,16.0344182,108.2190312
Đường Tân An 2,16.0385468,108.2134734
Đường An Hòa 9,16.0117229,108.2070695
Đường Phan Anh,16.0324647,108.2128166
Đường Nguyễn Quý Đức,16.0190844,108.2104776
Đường Lê Anh Xuân,15.961307,108.2605113
Đường Hóa Sơn 4,16.0315643,108.2287936
Cầu Tiên Sơn,16.0349054,108.2332238
Đường Trần Thủ Độ,16.0242413,108.2136275
Đường Trần Huy Liệu,16.0200444,108.2047273
Đường Tiên Sơn 15,16.0303058,108.2221517
Đường Mỹ An 4,16.0485591,108.2352385
Đường Bình An 2,16.0390676,108.2174695
Đường Lê Nổ,16.0302192,108.2208389
Kiệt 16 Trương Quang Giao,16.0187546,108.2068437
Đường Tiên Sơn 9,16.0346325,108.2208754
Đường Hóa Sơn 1,16.0302632,108.2270289
Đường Cẩm Bắc 3,16.0182399,108.1987504
Đường Phạm Thế Hiển,16.0324233,108.2123553
Đường Tân An 1,16.0374917,108.21189
Kiệt 634 Trưng Nữ Vương,16.0448417,108.2062414
Đường Huỳnh Mẫn Đạt,16.0437051,108.2113627
Đường Nguyễn Sơn,16.0307796,108.2289714
Đường Lê Đại,16.0377578,108.2135768
Kiệt 53 2 Tháng 9,16.0299347,108.2239369
Đường Trần Đăng Ninh,16.0332339,108.2290974
Đường Bình An 1,16.0385993,108.2163226
Đường Thân Cảnh Phúc,16.0379719,108.2121108
Đường Phạm Văn Bạch,16.0319389,108.2270017
Đường Nam Sơn 3,16.0380493,108.2200983
Đường Lê Sát,16.0282388,108.220789
Đường Hóa Sơn 5,16.0306949,108.2285346
Đường Lê Ngân,16.0287636,108.2114555
Đường Bùi Kỷ,16.03259,108.2101122
Đường Bình Hoà 9,16.0231874,108.2151855
Đường Hồ Huấn Nghiệp,16.0383288,108.2379272
Đường Trần Kim Bảng,16.0280802,108.2126878
Đường Đào Tấn,16.0574629,108.2217087
Kiệt 366 Hoàng Diệu,16.0557572,108.2149006
Kiệt 402 Hoàng Diệu,16.054808,108.2152124
Kiệt 442 Hoàng Diệu,16.0541651,108.2174712
Kiệt 123 Đỗ Thúc Tịnh,16.0240055,108.211688
Kiệt 408 Trưng Nữ Vương,16.0512427,108.2156072
Đường Lê Cơ,16.0420306,108.2208493
Kiệt 56 Trần Phước Thành,16.0249422,108.2114773
Kiệt 115 Đỗ Thúc Tịnh,16.024893,108.2109073
Đường Hưng Hóa 5,16.0347762,108.217907
Kiệt 2 Lê Cơ,16.0432802,108.2197778
Đường Trịnh Đình Thảo,16.025656,108.2115535
Đường Ca Văn Thỉnh,16.0333723,108.2168705
Đường Tiên Sơn 6,16.033694,108.2200496
Đường Trần Mai Ninh,16.0277752,108.2130761
Kiệt 515 Lê Đình Thâm,16.0504816,108.2168327
Kiệt 49 Lê Đình Thâm,16.0496942,108.2168146
Đường Phan Đăng Lưu,16.0377522,108.2237984
Đường Nguyễn Văn Linh,16.0606706,108.2167617
Đường Thi Sách,16.0560482,108.2056847
Kiệt 104 Lê Đình Lý,16.0564026,108.2104865
Kiệt 385 Nguyễn Văn Linh,16.0578172,108.2080878
Kiệt 149 Lê Đình Lý,16.0536045,108.213722
Đường Lê Trọng Tấn,16.0365108,108.1732149
Đường Trần Thái Tông,16.0341859,108.1885456
Kiệt 62 Trần Xuân Lê,16.0583292,108.1877067
Đường Nguyễn Biểu,16.0620889,108.1909028
Hẻm 54 Kiệt 123 Cù Chính Lan,16.0622799,108.1861003
Đường Cù Chính Lan,16.0626639,108.1807301
Đường Nguyên Hồng,16.0620269,108.1904605
Kiệt 27 Trần Xuân Lê,16.0615886,108.1879304
Kiệt 8 Trần Xuân Lê,16.0599197,108.1861805
Đường Điện Biên Phủ,16.0631734,108.1801101
Kiệt 83 Huỳnh Ngọc Huệ,16.0630432,108.185377
Kiệt 43 Cù Chính Lan,16.0635188,108.1899464
Kiệt 05 Cù Chính Lan,16.0635306,108.1902976
Đường Phạm Ngũ Lão,16.0658089,108.2147418
Đường Trần Xuân Lê,16.0610507,108.1857665
Kiệt 22 Thúc Tề,16.0580667,108.1870702
Đường Phạm Nhữ Tăng,16.063077,108.1894902
Kiệt 249 Hà Huy Tập,16.0591752,108.1889066
Đường Nguyễn Đình Tựu,16.0597545,108.1826994
Đường Đặng Thùy Trâm,16.0521307,108.2046431
Đường Nguyễn Phước Thái,16.0601539,108.1836288
Đường Hà Huy Tập,16.0668651,108.1920311
Kiệt 86 Phạm Nhữ Tăng,16.0622292,108.188781
Đường Thúc Tề,16.0576856,108.1873899
Đường Bế Văn Đàn,16.0645738,108.1934734
Kiệt 91 Cù Chính Lan,16.0641273,108.1870209
Hẻm 26 Kiệt 86 Phạm Nhữ Tăng,16.0613884,108.1891517
Kiệt 123 Cù Chính Lan,16.0635389,108.1869027
Kiệt 112 Phạm Nhữ Tăng,16.0615078,108.1894986
Kiệt 61 Phạm Nhữ Tăng,16.0641222,108.1903988
Kiệt 39 Cù Chính Lan,16.0644483,108.1898129
Kiệt 50 Trần Xuân Lê,16.0586235,108.1875127
Đường Thân Nhân Trung,16.0619609,108.1913562
Đường Nhơn Hòa 3,16.050568,108.173039
Đường Doãn Địch,16.0521603,108.1704037
Đường Ngô Thế Lân,16.0495044,108.1751613
Đường Nguyễn Văn Tạo,16.0555823,108.1740932
Đường Hòa Nam 4,16.051571,108.171652
Đường Lê Vĩnh Khanh,16.0499518,108.1742822
Đường Nhơn Hòa 4,16.0502543,108.1735931
Đường Hòa Nam 1,16.0538988,108.1700015
Đường Nguyễn Công Hoan,16.048966,108.1764699
Đường Hòa Nam 2,16.0523121,108.1708819
Kiệt 402 Trường Chinh,16.0481563,108.1822843
Đường Nguyễn Quyền,16.050568,108.173039
Đường Hòa Nam 6,16.0499894,108.171121
Đường Tân Trào,16.0607892,108.174178
Đường Trần Văn Ơn,16.0532724,108.1766551
Đường Nhơn Hòa 1,16.0505592,108.175535
Đường Hòa Nam 3,16.0517344,108.1705305
Đường Nguyễn Đình Tứ,16.0488456,108.1716308
Đường Hồng Thái,16.0617068,108.1738704
Đường Đặng Như Mai,16.051571,108.171652
Đường Lý Triện,16.0588567,108.1854997
Đường Nguyễn Huy Tưởng,16.0478039,108.1696829
Đường Nguyễn Công Hãng,16.0544429,108.185642
Đường Nhơn Hòa 2,16.052693,108.1749323
Đường Lê Thị Xuyến,16.0687712,108.1997856
Đường Hòa An 3,16.0573514,108.1767097
Đường Thuận An 1,16.0697459,108.1999076
Đường Tú Mỡ,16.0531961,108.1735976
Kiệt 171 Tôn Đản,16.0539581,108.1803827
Đường Nhơn Hòa Phước 1,16.0489791,108.1735002
Kiệt 111 Nguyễn Công Hoan,16.0541026,108.1745475
Đường Lâm Nhĩ,16.0508458,108.1795887
Đường Hòa An 18,16.0518729,108.1787107
Đường Lê Thị Tính,16.0585621,108.1826541
Đường Hồ Tương,16.0630929,108.1828669
Đường Nhơn Hòa Phước 2,16.0488467,108.1726036
Đường Vũ Trọng Hoàng,16.0562775,108.1762543
Kiệt 77 Hải Phòng,16.0687073,108.2023991
Đường Mai Xuân Tưởng,16.0647085,108.1927934
Đường Hòa An 4,16.0558071,108.1778418
Đường Nhơn Hòa 5,16.0476514,108.1723255
Đường Hòa An 5,16.0553418,108.1781864
Đường Ngô Nhân Tịnh,16.0507809,108.1770383
Đường Dũng Sĩ Thanh Khê,16.0746231,108.1761339
Đường Lê Duy Đình,16.0645781,108.1968251
Kiệt 189 Nguyễn Công Hoan,16.0515777,108.1762913
Đường Thuận An 5,16.0690403,108.1988082
Đường Hòa An 10,16.0579799,108.177509
Kiệt 251 Thái Thị Bôi,16.0671531,108.1937472
Đường Nhơn Hòa Phước 3,16.0488444,108.1721763
Đường Lê Quang Sung,16.0692709,108.2005883
Đường Hòa An 11,16.0575821,108.177579
Đường Nguyễn Nghiêm,15.9970496,108.2669366
Đường Nguyễn Giản Thanh,16.0545676,108.186463
Đường Thuận An 6,16.0685843,108.1984855
Đường Đặng Tất,16.0682768,108.1506757
Đường Yên Khê 2,16.0736718,108.1792903
Đường Hòa Minh 22,16.0771354,108.1609139
Đường Phan Nhu,16.0758263,108.1732297
Đường Trần Đình Tri,16.0820451,108.1567128
Đường Hòa Minh 1,16.0837005,108.1585447
Đường Hòa Minh 21,16.0773657,108.1605649
Đường Phạm Đình Hổ,16.0796026,108.1673229
Đường Phan Văn Đình,16.0884069,108.1492103
Đường Đồng Bài 2,16.0666765,108.1514055
Đường Đoàn Phú Tứ,16.0676158,108.1463121
Đường Nguyễn An Ninh,16.0882033,108.1496564
Kiệt 5 Nguyễn Huy Lượng,16.073315,108.1799198
Kiệt 05 Nguyễn Cao,16.0729612,108.1805413
Đường Đặng Huy Trứ,16.0778224,108.157034
Đường Nguyễn Sinh Sắc,16.0657377,108.1552109
Kiệt 36 Lý Thái Tông,16.0755306,108.1751318
Đường Nguyễn Cao,16.074185,108.1810012
Đường Nguyễn Huy Lượng,16.0741977,108.1798586
Kiệt 15 Nguyễn Huy Lượng,16.0734867,108.1795969
Đường Nguyễn Chích,16.0721017,108.1695166
Đường An Nhơn 15,16.0708884,108.2328249
Đường Trần Anh Tông,16.0789861,108.168119
Đường Phan Thị Nể,16.0809303,108.1640486
Đường Ngô Đức Kế,16.0744325,108.1746234
Đường Phú Lộc 10,16.0746794,108.1728546
Kiệt 207B Dũng Sĩ Thanh Khê,16.0759776,108.1713807
Đường Nguyễn Thị Bảy,16.0774507,108.1715777
Đường Hòa Minh 8,16.0798247,108.1627638
Đường Phú Lộc 2,16.0762377,108.169376
Đường Dương Đức Hiền,16.0821886,108.1615584
Đường Hồ Tùng Mậu,16.0779319,108.1604088
Đường Đặng Dung,16.0672641,108.1517206
Đường Phú Lộc 12,16.0751584,108.1726085
Kiệt 207C Dũng Sĩ Thanh Khê,16.0756912,108.1712032
Đường Hòa Minh 2,16.0821886,108.1615584
Đường Kinh Dương Vương,16.0721704,108.1735543
Đường Trần Nguyên Đán,16.0791768,108.1578169
Đường Hòa Minh 3,16.083189,108.1607889
Đường Phú Lộc 8,16.0745931,108.1706485
Đường Phú Lộc 9,16.07406,108.1714862
Đường Nguyễn Chánh,16.0862923,108.1552693
Kiệt 18 Phùng Hưng,16.0792565,108.1683048
Đường Lý Thái Tông,16.0721228,108.1736331
Đường An Nhơn 12,16.0719899,108.2321454
Đường Phan Văn Định,16.0869255,108.1452471
Đường Tốt Động,16.0819793,108.1556194
Đường Phú Lộc 5,16.0754955,108.1693272
Đường Dương Bích Liên,16.0728703,108.1734007
Đường Đào Nguyên Phổ,16.073191,108.1736157
Đường Phan Văn Thuật,16.0883543,108.1520006
Đường Hòa Minh 9,16.0815988,108.1580425
Đường Phú Lộc 3,16.074926,108.1689059
Kiệt 112 Trần Cao Vân,16.0755941,108.2077518
Đường Trần Quý Khoách,16.0772105,108.1598274
Đường Lạc Long Quân,15.9594289,108.2902338
Đường Phó Đức Chính,16.0814742,108.2400303
Đường Phú Lộc 18,16.0705367,108.1718988
Đường Xuân Đán 3,16.0716888,108.1946951
Đường Vũ Quỳnh,16.0752857,108.1776873
Đường Hòa Minh 6,16.0755142,108.1547629
Đường Ngọc Hồi,16.071914,108.1729322
Đường Nguyễn Huy Tự,16.0817601,108.1598305
Đường Hà Hồi,16.0746706,108.1657849
Đường Phú Lộc 17,16.0707562,108.1715544
Đường Phú Lộc 16,16.0720792,108.1719708
Đường Phùng Hưng,16.0726787,108.1661583
Đường Nguyễn Thị Thập,16.0726746,108.1752181
Đường Lê Văn Thịnh,16.0800858,108.1676573
Đường Lâm Quang Thự,16.0792718,108.1676783
Đường Hòa Minh 5,16.0813389,108.1632728
Đường Phan Phú Tiên,16.0750418,108.1772745
Đường Phú Lộc 4,16.0773397,108.1707893
Đường Phú Lộc 15,16.0715331,108.1710847
Đường Lê Thiệt,16.0825005,108.1603489
Đường Phùng Chí Kiên,16.0797598,108.1669139
Đường Đặng Đình Vân,16.0739419,108.1805846
Đường Hòa Minh 4,16.081883,108.1631282
Đường Âu Cơ,16.0764152,108.1304622
Đường Giáp Văn Cương,16.0834887,108.1609993
Đường Đồng Bài 4,16.0680663,108.1487038
Đường Chúc Động,16.0787925,108.161001
Đường Triệu Nữ Vương,16.064851,108.2165056
Đường Bàu Trảng 3,16.0645882,108.1812244
Kiệt 436 Nguyễn Phước Nguyên,16.0492249,108.1855388
Kiệt 313 Nguyễn Phước Nguyên,16.0536444,108.1856212
Đường Nguyễn Phước Nguyên,16.0544521,108.1834603
Đường Bàu Trảng 6,16.0638337,108.1802312
Đường Bàu Trảng 4,16.0650818,108.1792584
Kiệt 317 Nguyễn Phước Nguyên,16.0533296,108.1856813
Kiệt 221 Trường Chinh,16.0539217,108.1837601
Đường Bàu Trảng 7,16.0663955,108.183859
Đường Nguyễn Mộng Tuân,16.0634042,108.1696968
Đường Hòa An 2,16.0586832,108.1767601
Đường Nguyễn Viết Xuân,16.0590555,108.1724468
Kiệt 291 Trần Cao Vân,16.0699761,108.1985603
Đường Tống Duy Tân,16.0591662,108.1695403
Đường Nguyễn Tường Phổ,16.0629637,108.1740521
Đường Nguyễn Thái Bình,16.0584709,108.1723104
Đường Phục Đân,16.0748438,108.1762637
Kiệt 622 Trần Cao Vân,16.0718202,108.1911157
Đường Nguyễn Đỗ Cung,16.0576789,108.1708522
Đường Đồng Khởi,16.0605936,108.1729585
Đường Võ Văn Kiệt,16.0612221,108.2317742
Đường Trần Hoành,16.0280456,108.2462767
Kiệt 142 Lê Văn Hiến,16.0322748,108.2437702
Đường Nguyễn Đình Chiểu,16.0264835,108.2443723
Đường Trần Văn Thành,16.0396024,108.2473281
Kiệt 472 Võ Nguyên Giáp,16.0392782,108.2493509
Kiệt 20,16.0231192,108.246939
Kiệt 20 Lê Văn Hiến,16.0219552,108.2448333
Đường Bùi Tá Hán,16.0317952,108.2462452
Đường Hải Triều,16.0111578,108.2537161
Đường Đa Mặn Đông 4,16.0237238,108.2509972
Kiệt 45 Phan Dăng Lưu,16.0221617,108.2481756
Đường Sơn Thủy 10,16.0108205,108.2517256
Đường Lương Thúc Kỳ,16.0127875,108.2551796
Đường Nguyễn Hữu Cầu,16.0101841,108.2624381
Đường Sơn Thủy 9,16.011873,108.2527073
Đường Sơn Thủy 8,16.0099558,108.2536678
Đường Sơn Thủy 7,16.0128607,108.2528722
Đường Lê Văn Hiến,16.0232748,108.2505418
Đường Bà Bang Nhãn,16.0092246,108.2532623
Đường Tôn Đức Thắng,16.0647094,108.1559108
Kiệt 856 Tôn Đức Thắng,16.0706114,108.1526227
Kiệt 9 Lạc Long Quân,16.0743313,108.1463022
Đường Số 9A,16.0859541,108.1382052
Kiệt 42 Ngô Sĩ Liên,16.0720653,108.1521384
Kiệt 920 Tôn Đức Thắng,16.0725557,108.1519471
Đường Bùi Chát,16.0860938,108.1435626
Đường Số 8,16.0794032,108.1288747
Kiệt 14 Bùi Chát,16.0858155,108.1423688
Đường Đồng Kè,16.0725174,108.1456067
Đường Nguyễn Lương Bằng,16.0740911,108.1493821
Hẻm 17 Kiệt 856 Tôn Đức Thắng,16.070848,108.1518791
Đường Nguyễn Mậu Kiến,16.0916692,108.1224919
Hẻm 4 Kiệt 14 Bùi Chát,16.0863157,108.1426139
Đường Số 10,16.0603754,108.1266709
Đường Số 6,16.0617379,108.1252474
Kiệt 97 Nguyễn Lương Bằng,16.074144,108.1468982
Hẻm 21 Kiệt 856 Tôn Đức Thắng,16.0713945,108.152575
Kiệt 906 Tôn Đức Thắng,16.071055,108.1514532
Hẻm 21 Kiệt 24 Tôn Đức Thắng,16.0719352,108.1526084
Kiệt 58 Ngô Sĩ Liên,16.0723499,108.1528478
Kiệt 24 Ngô Sĩ Liên,16.0719777,108.1519127
Kiệt 34 Ngô Sĩ Liên,16.0721733,108.1523954
Đường Đoàn Thị Điểm,16.0665936,108.2175211
Đường Nguyễn Hữu Tiến,16.0082911,108.1983185
Đường Trần Văn Lan,16.0072741,108.1960701
Đường Trần Ngọc Sương,16.0042809,108.1941184
Đường Hồ Hán Thương,16.1004923,108.2348139
Thôn Thanh Nhì,15.8703318,108.3696313
Cầu Liên Chiểu,16.1436962,108.122079
Đường Nguyễn Văn Cừ,16.1287122,108.1194496
Kiệt 113 Đường Nguyễn Chí Thanh,16.0740021,108.221691
Đường Hưởng Phước,16.0703336,108.1046924
Hẻm 8,16.0933402,108.2455468
Đường Nguyễn Chế Nghĩa,16.0995006,108.2485276
Kiệt 45 Lê Tân Trung,16.0986101,108.2494739
Đường Lộc Phước 1,16.0993698,108.2488536
Đường Trần Nguyên Hãn,16.1045522,108.2627033
Đường Phan Bá Phiến,16.0935218,108.2504168
Kiệt 39 Nguyễn Gia Trí,16.099227,108.2500016
Đường Lê Tấn Trung,16.0940994,108.2465578
Đường Nam Thọ 5,16.0912821,108.2477703
Đường Nguyễn Thị Hồng,16.1000859,108.2491632
Kiệt 03 Lê Tân Trung,16.1001746,108.2505027
Đường Thích Thiện Chiếu,16.1086389,108.259904
Đường Suối Đá 2,16.1040238,108.2603654
Đường Vũ Đình Long,16.0948495,108.2475052
Đường Suối Đá 1,16.1037199,108.2630555
Hẻm 16 K45 Lê Tân Trung,16.0978085,108.2488589
Đường Hà Tông Huân,16.1068862,108.2570559
Đường Nam Thọ 3,16.0921333,108.2480666
Đường Nguyễn Đăng Giai,16.1035022,108.2577996
Kiệt 07 Lê Tân Trung,16.099874,108.25035
Đường Nam Thọ 2,16.093946,108.247143
Đường Nam Thọ 4,16.0916957,108.2479566
Đường Nguyễn Lâm,16.1049287,108.2569906
Đường Nguyễn Tuấn Thiện,16.1088521,108.2591349
Đường Phước Trường 8,16.0765016,108.2442914
Đường Phước Trường 9,16.0760361,108.2435412
Kiệt Lộ Giời 3.3M,16.0849944,108.2427624
Đường Nguyễn Thế Lộc,16.0787708,108.2308172
Đường An Cư 6,16.0750142,108.2422783
Đường Tân Thái 6,16.085613,108.2458508
Đường Đông Kinh Nghĩa Thục,16.0755912,108.245024
Đường Lê Phụng Hiếu,16.0810261,108.2299755
Đường Kièt Lộ Giời 5.1M,16.0820553,108.2430248
Đường Phước Trường 4,16.0818063,108.2446406
Kiệt Lộ Giời 152,16.0838082,108.2471345
Đường Vân Đồn,16.0899243,108.2356287
Đường Đinh Thị Hòa,16.0739805,108.2375459
Đường Nại Nghĩa 6,16.0848467,108.2307053
Đường Võ Trường Toàn,16.0799284,108.2295597
Đường Số 7,16.0595753,108.1124845
Đường Lý Đạo Thành,16.0875198,108.2390303
Đường Hoàng Việt,16.0810792,108.2299753
Đường Nại Nghĩa 2,16.0859504,108.2305042
Đường Lê Lâm,16.0827378,108.244814
Đường Nguyễn Đức An,16.0818895,108.2446732
Đường Hoàng Đức Lương,16.0768673,108.2324847
Đường Đinh Đạt,16.0812374,108.2452087
Đường Tân Phú 1,16.0847246,108.2445758
Đường Lê Binh,16.0745597,108.242299
Đường Đông Du,16.0810871,108.2304159
Đường Phạm Như Xương,16.066397,108.1466186
Đường Vũ Ngọc Phan,16.0688647,108.1490116
Đường Ninh Tốn,16.0692485,108.1463812
Đường Bạch Thái Bưởi,16.0697511,108.1486334
Đường Đoàn Trẩn Nghiệp,16.0692928,108.1488198
Cầu Nguyễn Văn Trỗi,16.0507472,108.2268034
Đường Trần Thị Lý,16.0497343,108.2262129
Cầu Nam Ô,16.1201704,108.1234704
Nguyễn Phúc Chu,15.8763318,108.3247318
Đường Hồ Quý Ly,16.0732723,108.1703481
Đường Hà Khê,16.0713141,108.1916403
Cầu Quảng Trường Sông Hoài,15.8762365,108.3231576
Cao Hồng Lãnh,15.8771966,108.3229107
71 Đường Phan Châu Trinh,15.8780654,108.3281855
Nguyễn Thị Minh Khai,15.8772451,108.3252691
Nguyễn Hoàng,15.8737414,108.3259017
Trần Quang Khải,15.877323,108.3396555
La Hoi,15.8757207,108.3248178
Trần Trung Tri,15.8727257,108.3298476
Nguyễn Trãi,15.8898063,108.3521744
Đường Nguyễn Đỗ Mục,16.0171576,108.2102912
Đường Sơn Thủy 2,16.012363,108.2543109
Đường Doãn Uẩn,16.0355387,108.242832
Đường Mỹ Khê 4,16.0588605,108.245372
Đường Nguyễn Đức Thuận,16.0191997,108.2528476
Đường Đinh Gia Khánh,16.0154713,108.2531694
Đường Hồ Sĩ Phấn,16.092243,108.2378927
Đường Sơn Thủy 1,16.0130519,108.2546346
Đường Hà Chương,16.0653257,108.2445243
Đường Minh Mạng,16.0166353,108.2555158
Đường Hà Bổng,16.0672041,108.2443275
Đường Lâm Hoành,16.0613537,108.2454871
Đường Đặng Xuân Thiều,16.0140454,108.2541563
Đường Trần Văn Đán,16.013334,108.2526425
Đường Trần Đại Nghĩa,15.9566498,108.2547476
Đường Mỹ Đa Đông 8,16.0446286,108.2454302
Hẻm 85 Lê Hữu Trác,16.0602967,108.2383484
Công Nữ Ngọc Hoa,15.8773807,108.324333
Nguyễn Chí Thanh,15.894897,108.316035
Lạc Long Quân,15.8991959,108.3596903
Phù Đổng Thiên Vương,15.8859322,108.3793672
Đường Ngô Sĩ Liên,16.0754474,108.1546112
Đường Nguyễn Đình Trọng,16.0682995,108.1492747
Đường Ngô Văn Sở,16.0677437,108.1480258
Đường Ngô Thì Nhậm,16.0716632,108.1567046
Đường Nguyễn Cảnh Dị,16.066619,108.1485186
Đường Đồng Bài 3,16.0678814,108.1508567
Đường Mai Dị,16.043614,108.2183773
Đường Tiểu La,16.0431275,108.2147916
hẻm Trần Phú,15.8765034,108.3322124
Cầu Rồng,16.0611364,108.2243422
Đường Xô Viết Nghệ Tĩnh,16.0329832,108.2235644
Đường Mân Quang 5,16.1029138,108.2472278
Đường Nguyễn Phục,16.1046803,108.2450214
Đường Mân Quang 1,16.1040659,108.2465993
Đường Mân Quang 4,16.1035413,108.2459887
Đường Mân Quang 3,16.1027888,108.2467649
Đỗ Đăng Tuyển,15.881961,108.348407
ĐX18,15.8767975,108.3651569
Trần Nhật Duật,15.8830911,108.3446466
Trần Quốc Toản,15.8806325,108.3485546
Trần Bình Trọng,15.8846556,108.3462393
9 Nguyễn Duy Hiệu,15.8815218,108.3491647
Nguyễn Duy Hiệu,15.8783613,108.3380745
Phan Tình,15.8972664,108.3640162
ĐX19,15.8812442,108.3524236
Nguyễn Bỉnh Khiêm,15.8894656,108.324372
Jasmine Homestay,15.8783596,108.3459422
Sơn Phô,15.8806454,108.348029
Lê Đình Dương,15.8908234,108.2518403
Cao Bá Quát,15.8901504,108.3238769
2 Đường Lê Lợi,15.8791305,108.3283676
Đường Mân Quang 2,16.1040098,108.2464064
"Ngõ 73, Hùng Vương",15.8809925,108.3212855
KIỆT HÙNG VƯƠNG,15.878032,108.3222663
18 Tháng 8,15.8784476,108.3208844
Đường Suối Lương,16.1454982,108.1187553
Cầu Suối Lương,16.1503303,108.1111471
Đường tỉnh 605,15.9249619,108.175245
Đường Thu Bồn,15.981045,108.2099028
Duy Tân,15.8877043,108.2508373
Đào Duy Từ,15.8768813,108.3217223
Nguyễn Khoa,15.8704095,108.3510715
Nguyễn Trung Trực,15.8668672,108.3526186
Đường Nam Hải Vân-Túy Loan,16.1551339,108.1046287
Đường Số 4A,16.1252311,108.1171538
55 Trần Hưng Đạo,15.8792961,108.3280229
Đường Quốc lộ 14B,15.998191,108.1455906
Đường Tân Lưu,15.9827835,108.2726919
Đường Tân Trà,15.9848219,108.2730276
Đường An Nông,15.9788228,108.271827
Đường Phan Đình Thông,15.9864175,108.2715928
Đường Bát Nàn Công Chúa,15.980963,108.2713569
Đường Kim Đồng,15.982424,108.2722897
Đường Võ Quí Huân,15.9857632,108.270575
Đường Lê Thị Riêng,15.978821,108.2704283
Đường Thép Mới,15.9819858,108.2700927
Đường Hoàng Thiều Hoa,15.9789561,108.2696382
Đường Đăng Quế,15.9834767,108.2737828
Đường Trần Văn Hai,15.9839156,108.2724449
Đường Huỳnh Thị Một,15.9803785,108.2691988
Đường Nguyễn Duy Trinh,15.9908985,108.2668065
Đường Trà Lộ,15.9816153,108.2734495
Đường Phạm Thận Duật,15.9820788,108.271897
Đường Việt Bắc,15.9846858,108.2704293
Cầu Trần Quang Khải,16.1075755,108.2613195
Đường Nguyễn Hữu Dật,16.0407527,108.2137012
Đường Cao Sơn Pháo,16.0573907,108.1742793
Đường Lương Trúc Đàm,16.0611882,108.1748515
Đường Ngô Tử Hạ,16.0436617,108.178025
Kiệt 428 Tôn Đản,16.0432052,108.1802634
Kiệt 384 Tôn Đản,16.0457612,108.1816589
Kiệt 99 Núi Thành,16.0527809,108.2187942
Đường Đảo Tri,16.0273322,108.2229751
Kiệt 111 2 Tháng 9,16.028265,108.2241601
Kiệt 559 2 Tháng 9,16.0319163,108.224117
Đường Tiên Sơn 18,16.0281768,108.2208191
Đường Tiên Sơn 14,16.0317718,108.2207903
Kiệt 580 Núi Thành,16.0310222,108.2208289
Đường Tiên Sơn 12,16.0319761,108.2224042
Đường Cao Xuân Dục,16.0872285,108.2194231
Đường Nguyễn Văn Tố,16.0883921,108.2162174
Đường Huỳnh Lý,16.0894875,108.2164967
Đường Nguyễn Đức Cảnh,16.0891401,108.2188524
Đường Hoàng Tích Tri,16.0898225,108.2164763
Đường 3 Tháng 2,16.0842662,108.2209155
Đường Nguyễn Văn Thủ,16.0877748,108.2190799
Đường Nguyễn Hữu Cảnh,16.0874995,108.2175196
Đường Đỗ Xuân Cát,16.0863474,108.220909
Đường Phạm Văn Tráng,16.0793031,108.1472532
Đường Quang Thành 1,16.0786551,108.146919
Đường Quang Thành 2,16.0768043,108.1471321
Đường Nguyễn Kiều,16.0781917,108.1471067
Đường Đinh Lễ,16.0872665,108.2393076
Đường Cổ Mân 1,16.0886461,108.2378472
Đường Cổ Mân 2,16.0889308,108.2375393
Đường An Hải 20,16.0879333,108.2371447
Đường Cổ Mân 3,16.0888005,108.2386908
Đường Giáp Hải,16.0903096,108.2382823
Huyen Tran Cong Chua,15.8767116,108.3419212
Đường Chơn Tâm 5,16.0632669,108.1606917
Đường Chơn Tâm 2,16.066575,108.1578105
